,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
52,-3.7307865642910287e-16,0.0,0.0,3.0,,0.0,-3.7307865642910287e-16,-3.7307865642910287e-16,0.0,0.0,-0.0,mean,fake,1
53,23.272921366999544,0.0,0.0,3.0,1.0,0.0,23.27292136699955,23.27292136699955,0.0,7.11254346089435e-15,3.0561455301351933e-16,std,fake,1
54,-0.073696534085628,0.0,0.0,3.0,,0.0,-0.073696534085628,-0.073696534085628,0.0,0.0,-0.0,skew,fake,1
55,1.4790219377562288,0.0,0.0,3.0,1.0,0.0,1.4790219377562286,1.4790219377562286,0.0,2.222669831529484e-16,1.5027970679741349e-16,kurt,fake,1
56,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,1
57,1.0,0.0,0.0,3.0,,0.0,1.0,1.0,0.0,0.0,0.0,pca,fake,1
58,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,1
59,-3.7307865642910287e-16,0.0,0.0,3.0,,0.0,-3.7307865642910287e-16,-3.7307865642910287e-16,0.0,0.0,-0.0,mean,fake,1
60,23.272921366999544,0.0,0.0,3.0,1.0,0.0,23.27292136699955,23.27292136699955,0.0,7.11254346089435e-15,3.0561455301351933e-16,std,fake,1
61,-0.073696534085628,0.0,0.0,3.0,,0.0,-0.073696534085628,-0.073696534085628,0.0,0.0,-0.0,skew,fake,1
62,1.4790219377562288,0.0,0.0,3.0,1.0,0.0,1.4790219377562286,1.4790219377562286,0.0,2.222669831529484e-16,1.5027970679741349e-16,kurt,fake,1
63,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,1
64,1.0,0.0,0.0,3.0,,0.0,1.0,1.0,0.0,0.0,0.0,pca,fake,1
65,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,1
66,-3.7307865642910287e-16,0.0,0.0,3.0,,0.0,-3.7307865642910287e-16,-3.7307865642910287e-16,0.0,0.0,-0.0,mean,fake,1
67,23.272921366999544,0.0,0.0,3.0,1.0,0.0,23.27292136699955,23.27292136699955,0.0,7.11254346089435e-15,3.0561455301351933e-16,std,fake,1
68,-0.073696534085628,0.0,0.0,3.0,,0.0,-0.073696534085628,-0.073696534085628,0.0,0.0,-0.0,skew,fake,1
69,1.4790219377562288,0.0,0.0,3.0,1.0,0.0,1.4790219377562286,1.4790219377562286,0.0,2.222669831529484e-16,1.5027970679741349e-16,kurt,fake,1
70,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,0
