,mean,skew,kurt_fisher,kurt_pearson,autocorr_lag1,range,min,max,iqr,std,cv,item,kind,pca
103,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
104,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
105,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
106,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
107,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
108,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
109,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
110,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
111,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
112,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
113,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
114,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
115,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
116,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
117,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
118,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
119,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
120,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
121,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
122,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
123,11.981878883906516,0.0,0.0,3.0,1.0,0.0,11.981878883906514,11.981878883906514,0.0,1.7781358652235873e-15,1.4840208972667e-16,std,fake,5
124,-0.15727714807241766,0.0,0.0,3.0,,0.0,-0.1572771480724177,-0.1572771480724177,0.0,2.778337289411855e-17,-1.7665231875469794e-16,skew,fake,5
125,2.5729888676336397,0.0,0.0,3.0,,0.0,2.572988867633639,2.572988867633639,0.0,4.445339663058968e-16,1.7276948683992235e-16,kurt,fake,5
126,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,,Unnamed: 0,fake,5
127,5.0,0.0,0.0,3.0,,0.0,5.0,5.0,0.0,0.0,0.0,pca,fake,5
128,14.643687114042649,0.0,0.0,3.0,1.0,0.0,14.643687114042644,14.643687114042644,0.0,5.334407595670762e-15,3.6428035877352917e-16,entropy,fake,5
129,-1.8231998626684137e-15,0.0,0.0,3.0,,0.0,-1.8231998626684137e-15,-1.8231998626684137e-15,0.0,0.0,-0.0,mean,fake,5
